page,Merek_Laptop,Nama_Laptop,Harga,Link_Produk
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=4&pageSize=60&sortType=sort_default_desc,LENOVO,"LENOVO Legion Y520-6AID 15.6"" FHD/i7-7700HQ/8GB/1TB/Nvidia Geforce GTX1050Ti 4Gb/Win10 - Black",14699000,//www.jd.id/product/lenovo-legion-y520-6aid-15-6-fhd-i7-7700hq-8gb-1tb-nvidia-geforce-gtx1050ti-4gb-win10-black_10239711/100516450.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=7&pageSize=60&sortType=sort_default_desc,LENOVO,LENOVO Legion Y520T-25IKL ES/Intel Core i7-7700/16GB/2TB/Nvidia GeForce GTX1060 3GB/WIN10 Home - Black,17999000,//www.jd.id/product/lenovo-legion-y520t-25ikl-es-intel-core-i7-7700-16gb-2tb-nvidia-geforce-gtx1060-3gb-win10-home-black_10547687/101204828.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=3&pageSize=60&sortType=sort_default_desc,LENOVO,"LENOVO Legion Y530-10ID 15.6"" FHD/Intel Core i5-8300H/8GB/1TB+16GB Intel Optane/Nvidia GeForce GTX1050Ti 4GB/WIN 10 - Black",13799000,//www.jd.id/product/lenovo-legion-y530-10id-15-6-fhd-intel-core-i5-8300h-8gb-1tb-16gb-intel-optane-nvidia-geforce-gtx1050ti-4gb-win-10-black_11201835/102790063.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=2&pageSize=60&sortType=sort_default_desc,LENOVO,"LENOVO Legion Y530-1ID 15.6"" FHD/Intel Core i7-8750H/16GB/1TB+16GB Intel Optane/Nvidia GeForce GTX1050Ti 4GB/WIN 10 - Black",18699000,//www.jd.id/product/lenovo-legion-y530-1id-15-6-fhd-intel-core-i7-8750h-16gb-1tb-16gb-intel-optane-nvidia-geforce-gtx1050ti-4gb-win-10-black_10629183/101408139.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=4&pageSize=60&sortType=sort_default_desc,LENOVO,"LENOVO Legion Y530-2ID 15.6"" FHD/Intel Core i7-8750H/8GB/1TB+16GB Intel Optane/Nvidia GeForce GTX1050 4GB/WIN 10 - Black",16199000,//www.jd.id/product/lenovo-legion-y530-2id-15-6-fhd-intel-core-i7-8750h-8gb-1tb-16gb-intel-optane-nvidia-geforce-gtx1050-4gb-win-10-black_10629169/101408118.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=2&pageSize=60&sortType=sort_default_desc,LENOVO,"LENOVO Legion Y530-3ID 15.6"" FHD/Intel Core i7-8750H/8GB/1TB+16GB Intel Optane/Nvidia GeForce GTX1050Ti 4GB/WIN 10 - Black",17299000,//www.jd.id/product/lenovo-legion-y530-3id-15-6-fhd-intel-core-i7-8750h-8gb-1tb-16gb-intel-optane-nvidia-geforce-gtx1050ti-4gb-win-10-black_10585629/101295405.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=4&pageSize=60&sortType=sort_default_desc,LENOVO,"LENOVO Legion Y530-6GID 15.6"" FHD+IPS/Intel Core i7-8750H/8GB/1TB+16GB Intel Optane/Nvidia GeForce GTX1060 6GB/WIN 10 - Black",18699000,//www.jd.id/product/lenovo-legion-y530-6gid-15-6-fhd-ips-intel-core-i7-8750h-8gb-1tb-16gb-intel-optane-nvidia-geforce-gtx1060-6gb-win-10-black_11323848/103239552.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=3&pageSize=60&sortType=sort_default_desc,LENOVO,"LENOVO Legion Y530-6HID 15.6"" FHD+IPS/Intel Core i7-8750H/16GB/1TB+16GB Intel Optane/Nvidia GeForce GTX1060 6GB/WIN 10 - Black",20599000,//www.jd.id/product/lenovo-legion-y530-6hid-15-6-fhd-ips-intel-core-i7-8750h-16gb-1tb-16gb-intel-optane-nvidia-geforce-gtx1060-6gb-win-10-black_11323857/103239564.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=7&pageSize=60&sortType=sort_default_desc,LENOVO,"LENOVO Legion Y720-KAID 15.6"" FHD/i7-7700HQ/16GB/2TB+512GB SSD/Nvidia Geforce GTX1060 6GB/WIN 10 - Black",23999000,//www.jd.id/product/lenovo-legion-y720-kaid-15-6-fhd-i7-7700hq-16gb-2tb-512gb-ssd-nvidia-geforce-gtx1060-6gb-win-10-black_10472181/101046139.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=7&pageSize=60&sortType=sort_default_desc,LENOVO,"LENOVO Legion Y920-4RID 17.3"" FHD/i7-7700HQ/32GB/2TB+256GB SSD/Nvidia Geforce GTX1070 8GB/WIN 10 - Black",36799000,//www.jd.id/product/lenovo-legion-y920-4rid-17-3-fhd-i7-7700hq-32gb-2tb-256gb-ssd-nvidia-geforce-gtx1070-8gb-win-10-black_10472194/101046178.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=5&pageSize=60&sortType=sort_default_desc,Lenovo,"Lenovo Miix 2 59409813 11.6""/i5-4202Y/4GB/128GB/Win8.1 - Silver",8959000,//www.jd.id/product/lenovo-miix-2-59409813-11-6-i5-4202y-4gb-128gb-win8-1-silver_668039/10000163.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=7&pageSize=60&sortType=sort_default_desc,LENOVO,"LENOVO Thinkpad T470-09ID 14""/Core i5-7200U/4GB/1TB/Intel HD Graphics/Win10 Pro - Black",19469000,//www.jd.id/product/lenovo-thinkpad-t470-09id-14-core-i5-7200u-4gb-1tb-intel-hd-graphics-win10-pro-black_10039525/100100092.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=7&pageSize=60&sortType=sort_default_desc,LENOVO,"LENOVO Thinkpad X260-8YID 12.5""FHD/Core i5-6200U/4GB/500GB/Intel HD Graphics/Win10 Pro - Black",19350000,//www.jd.id/product/lenovo-thinkpad-x260-8yid-12-5-fhd-core-i5-6200u-4gb-500gb-intel-hd-graphics-win10-pro-black_10039591/100100187.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,LENOVO,"LENOVO Thinkpad X270-06ID 12.5""FHD/Core i7-7500U/8GB/1TB/Intel HD Graphics/Win10 Pro - Black",22999000,//www.jd.id/product/lenovo-thinkpad-x270-06id-12-5-fhd-core-i7-7500u-8gb-1tb-intel-hd-graphics-win10-pro-black_10039529/100100098.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,LENOVO,"LENOVO Thinkpad X270-07ID 12.5""/Core i5-7200U/4GB/1TB/Intel HD Graphics/Win10 - Black",14999000,//www.jd.id/product/lenovo-thinkpad-x270-07id-12-5-core-i5-7200u-4gb-1tb-intel-hd-graphics-win10-black_10039536/100100106.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=7&pageSize=60&sortType=sort_default_desc,Lenovo,"Lenovo Thinkpad X280-1ID 12.5"" FHD/Intel Core i7-8550U/16GB/512GB SSD/Intel HD Graphics/Win 10 Pro - Black",26099000,//www.jd.id/product/lenovo-thinkpad-x280-1id-12-5-fhd-intel-core-i7-8550u-16gb-512gb-ssd-intel-hd-graphics-win-10-pro-black_10511613/101122323.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=3&pageSize=60&sortType=sort_default_desc,LENOVO,"LENOVO V110-1GID 14"" HD/AMD A9-9420/4GB/500GB/AMD Radeon R5 Graphics/DOS - Black",3999000,//www.jd.id/product/lenovo-v110-1gid-14-hd-amd-a9-9420-4gb-500gb-amd-radeon-r5-graphics-dos-black_11196662/102779001.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=3&pageSize=60&sortType=sort_default_desc,LENOVO,"LENOVO V110-2CID 14""/AMD A9-9420/4GB/500GB/AMD Radeon R5 Graphics/DOS - Black",3999000,//www.jd.id/product/lenovo-v110-2cid-14-amd-a9-9420-4gb-500gb-amd-radeon-r5-graphics-dos-black_11169530/102630184.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,LENOVO,"LENOVO V130-14-2ID 14"" HD/Intel Celeron N4000/4GB/500GB/Intel HD Graphics/Win 10 Home - Iron Grey",3749000,//www.jd.id/product/lenovo-v130-14-2id-14-hd-intel-celeron-n4000-4gb-500gb-intel-hd-graphics-win-10-home-iron-grey_11757437/103960446.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=11&pageSize=60&sortType=sort_default_desc,LENOVO,"LENOVO V130-EID 14"" HD/Intel Core i3-6006U/4GB/1TB/Intel HD Graphics/DOS - Iron Grey",5559000,//www.jd.id/product/lenovo-v130-eid-14-hd-intel-core-i3-6006u-4gb-1tb-intel-hd-graphics-dos-iron-grey_10974147/102105336.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,LENOVO,"LENOVO V130-RID 14"" HD/Intel Core i3-6006U/4GB/1TB/Intel HD Graphics/WIN 10 Home - Iron Grey  + Microsoft Office 365 Personal",6489000,//www.jd.id/product/lenovo-v130-rid-14-hd-intel-core-i3-6006u-4gb-1tb-intel-hd-graphics-win-10-home-iron-grey-microsoft-office-365-personal_11658676/103822129.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=3&pageSize=60&sortType=sort_default_desc,LENOVO,"LENOVO V330-LID 14"" FHD/Intel Core i7-8550U/4GB/1TB/AMD R17M-M1-70 2GB/WIN 10 Home - Iron Grey",9999000,//www.jd.id/product/lenovo-v330-lid-14-fhd-intel-core-i7-8550u-4gb-1tb-amd-r17m-m1-70-2gb-win-10-home-iron-grey_11171044/102634744.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=12&pageSize=60&sortType=sort_default_desc,LENOVO,"LENOVO V330-QID 14"" FHD/Intel Core i5-8250U/4GB/1TB/Intel HD Graphics/DOS - Iron Grey",7359000,//www.jd.id/product/lenovo-v330-qid-14-fhd-intel-core-i5-8250u-4gb-1tb-intel-hd-graphics-dos-iron-grey_10461104/101022327.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=12&pageSize=60&sortType=sort_default_desc,LENOVO,"LENOVO V330-UID 14"" FHD/Intel Core i5-8250U/4GB/1TB/Radeon 530 2GB/DOS - Iron Grey",7939000,//www.jd.id/product/lenovo-v330-uid-14-fhd-intel-core-i5-8250u-4gb-1tb-radeon-530-2gb-dos-iron-grey_10461105/101022328.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,LENOVO,"LENOVO V330-XID 14"" FHD/Intel Core i7-8550U/4GB/1TB/AMD R17M-M1-70 2GB/DOS - Iron Grey",9299000,//www.jd.id/product/lenovo-v330-xid-14-fhd-intel-core-i7-8550u-4gb-1tb-amd-r17m-m1-70-2gb-dos-iron-grey_10365422/100770706.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=10&pageSize=60&sortType=sort_default_desc,LENOVO,LENOVO Y900-5CID - Gaming Notebook,34999000,//www.jd.id/product/lenovo-y900-5cid-gaming-notebook_50001335/500001767.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=11&pageSize=60&sortType=sort_default_desc,LENOVO,"LENOVO Yoga 300 5SID 11.6"" Touch Screen/N3050/4GB/500GB+8GB SSHD/Integrated Graphics/Win10 - White",3725000,//www.jd.id/product/lenovo-yoga-300-5sid-11-6-touch-screen-n3050-4gb-500gb-8gb-sshd-integrated-graphics-win10-white_734507/10082991.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=11&pageSize=60&sortType=sort_default_desc,LENOVO,"LENOVO YOGA 330-11IGM 81A6002SID 11.6""/Intel N4000/4GB/128GB eMMC/Integrated Graphics/WIN 10 - Black",4999000,//www.jd.id/product/lenovo-yoga-330-11igm-81a6002sid-11-6-intel-n4000-4gb-128gb-emmc-integrated-graphics-win-10-black_10991903/102149038.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=11&pageSize=60&sortType=sort_default_desc,LENOVO,"LENOVO Yoga 330-51ID 11""/Intel N5000/4GB/256GB SSD/Integrated Graphics/WIN 10 - Black",5999000,//www.jd.id/product/lenovo-yoga-330-51id-11-intel-n5000-4gb-256gb-ssd-integrated-graphics-win-10-black_10351796/100740948.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=12&pageSize=60&sortType=sort_default_desc,LENOVO,"LENOVO Yoga 520-6ID 14"" HD/Intel Core i5-8250U/8GB/1TB/NVIDIA GeForce MX130 2GB/WIN 10 Home - Gold Metallic",11049000,//www.jd.id/product/lenovo-yoga-520-6id-14-hd-intel-core-i5-8250u-8gb-1tb-nvidia-geforce-mx130-2gb-win-10-home-gold-metallic_10370888/100782606.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=12&pageSize=60&sortType=sort_default_desc,LENOVO,"LENOVO Yoga 520-AID 14"" FHD/Intel Core i7-8550U/8GB/1TB+128GB SSD/Nvidia GeForce MX130 2GB/Win 10 Home - Onyx Black",14499000,//www.jd.id/product/lenovo-yoga-520-aid-14-fhd-intel-core-i7-8550u-8gb-1tb-128gb-ssd-nvidia-geforce-mx130-2gb-win-10-home-onyx-black_10596243/101323746.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=12&pageSize=60&sortType=sort_default_desc,LENOVO,"LENOVO Yoga 520-L4ID 14"" HD Touch/Intel Core i5-8250U/4GB/1TB/NVIDIA GeForce MX130 2GB/WIN 10 Home - Mineral Grey",9000000,//www.jd.id/product/lenovo-yoga-520-l4id-14-hd-touch-intel-core-i5-8250u-4gb-1tb-nvidia-geforce-mx130-2gb-win-10-home-mineral-grey_11748982/103946198.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,LENOVO,"LENOVO Yoga 520-PQID 14"" HD/Intel Core i3-8130U/8GB/1TB/Nvidia GeForce MX130 2GB/WIN 10 Home - Mineral Grey",8099000,//www.jd.id/product/lenovo-yoga-520-pqid-14-hd-intel-core-i3-8130u-8gb-1tb-nvidia-geforce-mx130-2gb-win-10-home-mineral-grey_11228572/102879426.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,LENOVO,LENOVO Yoga 520-PRID 14 HD/Intel Core i3-7020U WIN 10 Home - Onyx Black + Microsoft Office 365 ,9029000,//www.jd.id/product/lenovo-yoga-520-prid-14-hd-intel-core-i3-7020u-win-10-home-onyx-black-microsoft-office-365_11726846/103910168.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=2&pageSize=60&sortType=sort_default_desc,LENOVO,"LENOVO Yoga 520-PRID 14"" HD/Intel Core i3-8130U/8GB/1TB/Nvidia GeForce MX130 2GB/WIN 10 Home - Onyx Black",8049000,//www.jd.id/product/lenovo-yoga-520-prid-14-hd-intel-core-i3-8130u-8gb-1tb-nvidia-geforce-mx130-2gb-win-10-home-onyx-black_11228687/102880301.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=13&pageSize=60&sortType=sort_default_desc,LENOVO,"LENOVO Yoga 530-3GID 14.0"" FHD Touch/Intel Core i7-8550U/8GB/512GB SSD/Nvidia GeForce MX130 2GB/Win 10 Home - Mineral Grey",12609000,//www.jd.id/product/lenovo-yoga-530-3gid-14-0-fhd-touch-intel-core-i7-8550u-8gb-512gb-ssd-nvidia-geforce-mx130-2gb-win-10-home-mineral-grey_11589538/103733101.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,LENOVO,LENOVO Yoga 530-4WID 14 FHD/AMD Ryzen 7 2700U/8GB/512GB SSD/AMD Radeon Vega 8/WIN 10 Home - Onyx Black + Microsoft Office 365 Personal,14029000,//www.jd.id/product/lenovo-yoga-530-4wid-14-fhd-amd-ryzen-7-2700u-8gb-512gb-ssd-amd-radeon-vega-8-win-10-home-onyx-black-microsoft-office-365-personal_11726228/103909099.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,LENOVO,LENOVO Yoga 530-4WID 14 FHD/AMD Ryzen 7 2700U/8GB/512GB/AMD Vega 8/WIN 10 Home - Onyx Black + MICROSOFT Office 365 Personal,13529000,//www.jd.id/product/lenovo-yoga-530-4wid-14-fhd-amd-ryzen-7-2700u-8gb-512gb-amd-vega-8-win-10-home-onyx-black-microsoft-office-365-personal_12227793/104823171.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=12&pageSize=60&sortType=sort_default_desc,LENOVO,"LENOVO Yoga 530-HID 14.0"" FHD Touch/Intel Core i7-8550U/8GB/512GB SSD/Nvidia GeForce MX130 2GB/Win 10 Home - Onyx Black",12609000,//www.jd.id/product/lenovo-yoga-530-hid-14-0-fhd-touch-intel-core-i7-8550u-8gb-512gb-ssd-nvidia-geforce-mx130-2gb-win-10-home-onyx-black_11589752/103733362.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,LENOVO,"LENOVO Yoga 530-NID 14"" FHD Touch/AMD Ryzen 5 2500U/8GB/256GB/AMD Radeon Vega 8/Win 10 Home - Onyx Black + Microsoft Office 365 Personal",12029000,//www.jd.id/product/lenovo-yoga-530-nid-14-fhd-touch-amd-ryzen-5-2500u-8gb-256gb-amd-radeon-vega-8-win-10-home-onyx-black-microsoft-office-365-personal_11726568/103909575.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,LENOVO,"LENOVO Yoga 530-NID 14"" FHD Touch/AMD Ryzen 5 2500U/8GB/256GB/AMD Vega 8/Win10 Home - Onyx Black + MICROSOFT Office 365 Personal",11729000,//www.jd.id/product/lenovo-yoga-530-nid-14-fhd-touch-amd-ryzen-5-2500u-8gb-256gb-amd-vega-8-win10-home-onyx-black-microsoft-office-365-personal_12228442/104823844.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,LENOVO,"LENOVO Yoga 730-31ID 13.3"" FHD/Intel Core i7-8565U/16GB/512GB SSD/Integrated Graphics/WIN 10 Home - Platinum",19999000,//www.jd.id/product/lenovo-yoga-730-31id-13-3-fhd-intel-core-i7-8565u-16gb-512gb-ssd-integrated-graphics-win-10-home-platinum_11144855/102558942.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=13&pageSize=60&sortType=sort_default_desc,LENOVO,"LENOVO Yoga 730-32ID 13.3"" FHD Touch/Intel Core i7-8565U/16GB/512GB SSD/Intel HD Graphics/Win 10 Home - Iron Grey",17865000,//www.jd.id/product/lenovo-yoga-730-32id-13-3-fhd-touch-intel-core-i7-8565u-16gb-512gb-ssd-intel-hd-graphics-win-10-home-iron-grey_11589879/103733545.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=11&pageSize=60&sortType=sort_default_desc,LENOVO,"LENOVO Yoga 730-CID 13.3"" FHD Touch/Intel Core i7-8550U/16GB/512GB SSD/Integrated Graphics/Win 10 Home - Copper",20999000,//www.jd.id/product/lenovo-yoga-730-cid-13-3-fhd-touch-intel-core-i7-8550u-16gb-512gb-ssd-integrated-graphics-win-10-home-copper_10384478/100816321.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,LENOVO,"LENOVO YOGA C930-9KID 13.9"" FHD/Intel Core i7-8550U/16GB/512GB SSD/Integrated Graphics/WIN 10 Home - Mica Gold",24499000,//www.jd.id/product/lenovo-yoga-c930-9kid-13-9-fhd-intel-core-i7-8550u-16gb-512gb-ssd-integrated-graphics-win-10-home-mica-gold_11188605/102758703.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=10&pageSize=60&sortType=sort_default_desc,Microsoft,Microsoft Surface Book 13.5,34999000,//www.jd.id/product/microsoft-surface-book-13-5_701205/10038981.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=10&pageSize=60&sortType=sort_default_desc,Microsoft,Microsoft Surface Book 13.5,28999000,//www.jd.id/product/microsoft-surface-book-13-5_701203/10038979.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,MICROSOFT,MICROSOFT Surface Book 13.5 inch PixelSense/Core i7/8GB/256GB SSD/NVIDIA GeForce Graphics/Win10 Pro,36999000,//www.jd.id/product/microsoft-surface-book-13-5-inch-pixelsense-core-i7-8gb-256gb-ssd-nvidia-geforce-graphics-win10-pro_746625/10099026.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=4&pageSize=60&sortType=sort_default_desc,MSI,"MSI GE63 8SE 15.6"" FHD/Intel Core i7-8750H/16GB/1TB + 256GB SSD/NVIDIA RTX 2060 6GB/WIN10 Home - Black",27999000,//www.jd.id/product/msi-ge63-8se-15-6-fhd-intel-core-i7-8750h-16gb-1tb-256gb-ssd-nvidia-rtx-2060-6gb-win10-home-black_11456692/103524880.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,MSI,"MSI GE63 8SG 15.6"" FHD/Intel Core i7-8750H/16GB/1TB + 256GB SSD/NVIDIA RTX 2080 8GB/WIN10 Home - Black",42999000,//www.jd.id/product/msi-ge63-8sg-15-6-fhd-intel-core-i7-8750h-16gb-1tb-256gb-ssd-nvidia-rtx-2080-8gb-win10-home-black_11456457/103524438.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=10&pageSize=60&sortType=sort_default_desc,MSI,"MSI GE63 8SG 15.6"" FHD/Intel Core i7-8750H/16GB/1TB + 256GB SSD/NVIDIA RTX 2080 8GB/WIN10 Home - Black",42999000,//www.jd.id/product/msi-ge63-8sg-15-6-fhd-intel-core-i7-8750h-16gb-1tb-256gb-ssd-nvidia-rtx-2080-8gb-win10-home-black_11456457/103524438.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=12&pageSize=60&sortType=sort_default_desc,MSI,"MSI GE63 Raider 8RE RGB Edition 15.6"" FHD/Intel Core i7-8750H+HM370/16GB/1TB+256GB SSD/GeForce GTX 1060/WIN 10 Home - Black",23999000,//www.jd.id/product/msi-ge63-raider-8re-rgb-edition-15-6-fhd-intel-core-i7-8750h-hm370-16gb-1tb-256gb-ssd-geforce-gtx-1060-win-10-home-black_10281248/100614761.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=11&pageSize=60&sortType=sort_default_desc,MSI,"MSI GE72 6QF-091ID 17.3""/ i7-6700HQ+HM170/8GB/1TB+128GB SSD /nVidia  Geforce GTX 970M, 3GB GDDR5/Win 10 - Black",23999000,//www.jd.id/product/msi-ge72-6qf-091id-17-3-i7-6700hq-hm170-8gb-1tb-128gb-ssd-nvidia-geforce-gtx-970m-3gb-gddr5-win-10-black_732569/10080761.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=10&pageSize=60&sortType=sort_default_desc,MSI,"MSI GE75 8SG 17.3"" FHD/Intel Core i7-8750H/32GB/1TB+512GB SSD/Nvidia RTX 2080 8GB/WIN 10 Home - Black",47999000,//www.jd.id/product/msi-ge75-8sg-17-3-fhd-intel-core-i7-8750h-32gb-1tb-512gb-ssd-nvidia-rtx-2080-8gb-win-10-home-black_11456720/103524915.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=5&pageSize=60&sortType=sort_default_desc,MSI,"MSI GE75 Raider 8SE-056 17.3"" FHD/Intel Core i7-8750H/16GB/1TB + 256GB/Nvidia GeForce RTX 2060 6GB/WIN 10 Home - Black",29999000,//www.jd.id/product/msi-ge75-raider-8se-056-17-3-fhd-intel-core-i7-8750h-16gb-1tb-256gb-nvidia-geforce-rtx-2060-6gb-win-10-home-black_11388937/103409259.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,MSI,"MSI GE75 Raider 8SF-071 17.3"" FHD/Intel Core i7-8750H/32GB/1TB + 256GB/Nvidia GeForce RTX 2070 8GB/WIN 10 Home - Black",38999000,//www.jd.id/product/msi-ge75-raider-8sf-071-17-3-fhd-intel-core-i7-8750h-32gb-1tb-256gb-nvidia-geforce-rtx-2070-8gb-win-10-home-black_11388918/103409213.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=10&pageSize=60&sortType=sort_default_desc,MSI,"MSI GE75 Raider 8SF-071 17.3"" FHD/Intel Core i7-8750H/32GB/1TB + 256GB/Nvidia GeForce RTX 2070 8GB/WIN 10 Home - Black",38999000,//www.jd.id/product/msi-ge75-raider-8sf-071-17-3-fhd-intel-core-i7-8750h-32gb-1tb-256gb-nvidia-geforce-rtx-2070-8gb-win-10-home-black_11388918/103409213.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=3&pageSize=60&sortType=sort_default_desc,MSI,"MSI GF63 8RC-299 15.6"" FHD/Intel Core i7-8750H/8GB/1TB+128GB SSD/Nvidia GeForce GTX1050 4GB/WIN 10 Home - Black",14299000,//www.jd.id/product/msi-gf63-8rc-299-15-6-fhd-intel-core-i7-8750h-8gb-1tb-128gb-ssd-nvidia-geforce-gtx1050-4gb-win-10-home-black_10874066/101812387.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=2&pageSize=60&sortType=sort_default_desc,MSI,"MSI GF63 8RD-298 15.6"" FHD/Intel Core i7-8750H/8GB/1TB+256GB SSD/Nvidia GeForce GTX1050Ti 4GB/WIN 10 Home - Black",15999000,//www.jd.id/product/msi-gf63-8rd-298-15-6-fhd-intel-core-i7-8750h-8gb-1tb-256gb-ssd-nvidia-geforce-gtx1050ti-4gb-win-10-home-black_10874079/101812451.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=12&pageSize=60&sortType=sort_default_desc,MSI,"MSI GL62M 7RDX-2082 15.6""/i7-7700HQ/8GB/1TB/nVidia Geforce GTX 1050 2GB/DOS - Black",11999000,//www.jd.id/product/msi-gl62m-7rdx-2082-15-6-i7-7700hq-8gb-1tb-nvidia-geforce-gtx-1050-2gb-dos-black_10108577/100250152.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=11&pageSize=60&sortType=sort_default_desc,MSI,"MSI GL63 8RC-249 15.6"" FHD/Intel Core i5-8300H+HM370/4GB/1TB/Nvidia GeForce GTX 1050 4GB/Win 10 Home - Black",11499000,//www.jd.id/product/msi-gl63-8rc-249-15-6-fhd-intel-core-i5-8300h-hm370-4gb-1tb-nvidia-geforce-gtx-1050-4gb-win-10-home-black_10362672/100763783.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=11&pageSize=60&sortType=sort_default_desc,MSI,"MSI GL63 8RC-426 15.6"" FHD/Intel Core i7 8750H+HM370/8GB/1TB/Nvidia GeForce GTX 1050 4GB/Win 10 Home - Black",13999000,//www.jd.id/product/msi-gl63-8rc-426-15-6-fhd-intel-core-i7-8750h-hm370-8gb-1tb-nvidia-geforce-gtx-1050-4gb-win-10-home-black_10408637/100878462.html
