,Page,Manufacturer,Model_Name,Price_in_USD,Product_Link,CPU,Display_Size,Operating_System,RAM,GPU,Screen_Resolution
2755,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=12&pageSize=60&sortType=sort_default_desc,MSI,GF63,1169.13,//www.jd.id/product/msi-gf63-8rd-298-15-6-fhd-intel-core-i7-8750h-8gb-1tb-256gb-ssd-nvidia-geforce-gtx1050ti-4gb-win-10-home-black_10874079/101812451.html,ARM,"14""",LINUX,8GB,ARM,2560 x 1440
2756,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,MSI,GL63,1169.13,//www.jd.id/product/msi-gl63-8rd-427-15-6-fhd-intel-core-i7-8750h-hm370-8gb-1tb-128gb-ssd-nvidia-geforce-gtx-1050ti-4gb-win-10-home-black_10408635/100878456.html,NVIDIA,"14""",LINUX,4GB,AMD,1280 x 720
2757,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=11&pageSize=60&sortType=sort_default_desc,MSI,GF63,1169.13,//www.jd.id/product/msi-gf63-8rd-298-15-6-fhd-intel-core-i7-8750h-8gb-1tb-256gb-ssd-nvidia-geforce-gtx1050ti-4gb-win-10-home-black_10874079/101812451.html,ARM,"15.6""",WINDOWS,12GB,INTEL,2560 x 1440
2758,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,MSI,GL63,1315.28,//www.jd.id/product/msi-gl63-8re-838-15-6-fhd-intel-core-i7-8750h-hm370-8gb-1tb-256gb-ssd-nvidia-geforce-gtx-1060-6gb-win-10-home-black_11624081/103784514.html,INTEL,"17""",LINUX,8GB,NVIDIA,1920 x 1080
2759,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,MSI,GL63,1315.28,//www.jd.id/product/msi-gl63-8re-838-15-6-fhd-intel-core-i7-8750h-hm370-8gb-1tb-256gb-ssd-nvidia-geforce-gtx-1060-6gb-win-10-home-black_11624081/103784514.html,ARM,"15.4""",WINDOWS,32GB,AMD,1920 x 1080
2760,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=11&pageSize=60&sortType=sort_default_desc,MSI,GL63,1315.28,//www.jd.id/product/msi-gl63-8re-838-15-6-fhd-intel-core-i7-8750h-hm370-8gb-1tb-256gb-ssd-nvidia-geforce-gtx-1060-6gb-win-10-home-black_11624081/103784514.html,ARM,"15.4""",LINUX,32GB,AMD,3840 x 2160
2761,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=7&pageSize=60&sortType=sort_default_desc,MSI,GP73,1446.82,//www.jd.id/product/msi-gp73-8re-17-3-fhd-intel-core-i7-8750h-8gb-1tb-256gb-ssd-nvidia-geforce-gtx1060-6gb-win10-home-black_10455250/101006462.html,NVIDIA,"15.6""",LINUX,32GB,NVIDIA,2560 x 1440
2762,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,MSI,GP73,1446.82,//www.jd.id/product/msi-gp73-8re-17-3-fhd-intel-core-i7-8750h-8gb-1tb-256gb-ssd-nvidia-geforce-gtx1060-6gb-win10-home-black_10455250/101006462.html,INTEL,"14""",LINUX,32GB,NVIDIA,3840 x 2160
2763,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,MSI,GL63,1461.43,//www.jd.id/product/msi-gl63-8se-088-15-6-fhd-intel-core-i5-8300h-8gb-1tb-128gb-ssd-nvidia-geforce-rtx-2060-6gb-win-10-home-black_11389056/103409631.html,ARM,"15.6""",LINUX,4GB,NVIDIA,3840 x 2160
2764,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=4&pageSize=60&sortType=sort_default_desc,MSI,GL63,1461.43,//www.jd.id/product/msi-gl63-8se-088-15-6-fhd-intel-core-i5-8300h-8gb-1tb-128gb-ssd-nvidia-geforce-rtx-2060-6gb-win-10-home-black_11389056/103409631.html,ARM,"15.4""",WINDOWS,32GB,NVIDIA,2560 x 1440
2765,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=5&pageSize=60&sortType=sort_default_desc,MSI,GL63,1461.43,//www.jd.id/product/msi-gl63-8se-088-15-6-fhd-intel-core-i5-8300h-8gb-1tb-128gb-ssd-nvidia-geforce-rtx-2060-6gb-win-10-home-black_11389056/103409631.html,INTEL,"15.4""",LINUX,16GB,NVIDIA,3840 x 2160
2766,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=11&pageSize=60&sortType=sort_default_desc,MSI,GL63,1461.43,//www.jd.id/product/msi-gl63-8se-088-15-6-fhd-intel-core-i5-8300h-8gb-1tb-128gb-ssd-nvidia-geforce-rtx-2060-6gb-win-10-home-black_11389056/103409631.html,INTEL,"14""",LINUX,32GB,AMD,1280 x 720
2767,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=7&pageSize=60&sortType=sort_default_desc,MSI,GP73,1476.05,//www.jd.id/product/msi-gp73-8re-17-3-fhd-intel-core-i7-8750h-8gb-1tb-256gb-ssd-nvidia-geforce-gtx1060-6gb-win10-home-black_10455250/101006462.html,INTEL,"15.6""",WINDOWS,12GB,NVIDIA,2560 x 1440
2768,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=11&pageSize=60&sortType=sort_default_desc,MSI,GP73,1476.05,//www.jd.id/product/msi-gp73-8re-17-3-fhd-intel-core-i7-8750h-8gb-1tb-256gb-ssd-nvidia-geforce-gtx1060-6gb-win10-home-black_10455250/101006462.html,ARM,"14""",LINUX,16GB,INTEL,7680 x 4320
2769,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=10&pageSize=60&sortType=sort_default_desc,MSI,TRIDENT,1644.2,//www.jd.id/product/msi-trident-3-1060-intel-core-i7-8700-16gb-1tb-128gb-ssd-nvidia-geforce-gtx-1060-6gb-win-10-home-black_10365021/100769960.html,NVIDIA,"17""",WINDOWS,4GB,NVIDIA,3840 x 2160
2770,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,MSI,TRIDENT,1644.2,//www.jd.id/product/msi-trident-3-1060-intel-core-i7-8700-16gb-1tb-128gb-ssd-nvidia-geforce-gtx-1060-6gb-win-10-home-black_10365021/100769960.html,INTEL,"14""",LINUX,8GB,ARM,2560 x 1440
2771,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=11&pageSize=60&sortType=sort_default_desc,MSI,TRIDENT,1644.2,//www.jd.id/product/msi-trident-3-1060-intel-core-i7-8700-16gb-1tb-128gb-ssd-nvidia-geforce-gtx-1060-6gb-win-10-home-black_10365021/100769960.html,ARM,"15.4""",WINDOWS,32GB,NVIDIA,1920 x 1080
2772,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,MSI,TRIDENT,1644.2,//www.jd.id/product/msi-trident-3-1060-intel-core-i7-8700-16gb-1tb-128gb-ssd-nvidia-geforce-gtx-1060-6gb-win-10-home-black_10365021/100769960.html,NVIDIA,"17""",WINDOWS,8GB,INTEL,3840 x 2160
2773,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=11&pageSize=60&sortType=sort_default_desc,MSI,GL63,1680.66,//www.jd.id/product/msi-gl63-8se-087-15-6-fhd-intel-core-i7-8750h-hm370-8gb-1tb-256gb-ssd-nvidia-rtx-2060-6gb-win10-home-black_11407278/103451594.html,INTEL,"13""",LINUX,32GB,NVIDIA,7680 x 4320
2774,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,MSI,GL63,1680.66,//www.jd.id/product/msi-gl63-8se-087-15-6-fhd-intel-core-i7-8750h-8gb-1tb-256gb-ssd-nvidia-geforce-rtx-2060-6gb-win-10-home-black_11388974/103409359.html,INTEL,"14""",LINUX,8GB,NVIDIA,1280 x 720
2775,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=4&pageSize=60&sortType=sort_default_desc,MSI,GL63,1680.66,//www.jd.id/product/msi-gl63-8se-087-15-6-fhd-intel-core-i7-8750h-8gb-1tb-256gb-ssd-nvidia-geforce-rtx-2060-6gb-win-10-home-black_11388974/103409359.html,NVIDIA,"13""",WINDOWS,16GB,AMD,2560 x 1440
2776,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=11&pageSize=60&sortType=sort_default_desc,MSI,GL63,1680.66,//www.jd.id/product/msi-gl63-8se-087-15-6-fhd-intel-core-i7-8750h-8gb-1tb-256gb-ssd-nvidia-geforce-rtx-2060-6gb-win-10-home-black_11388974/103409359.html,INTEL,"15.4""",LINUX,4GB,ARM,7680 x 4320
2777,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=12&pageSize=60&sortType=sort_default_desc,MSI,GL63,1680.66,//www.jd.id/product/msi-gl63-8se-087-15-6-fhd-intel-core-i7-8750h-hm370-8gb-1tb-256gb-ssd-nvidia-rtx-2060-6gb-win10-home-black_11407278/103451594.html,NVIDIA,"17""",WINDOWS,16GB,NVIDIA,2560 x 1440
2778,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,MSI,GL63,1680.66,//www.jd.id/product/msi-gl63-8se-087-15-6-fhd-intel-core-i7-8750h-hm370-8gb-1tb-256gb-ssd-nvidia-rtx-2060-6gb-win10-home-black_11407278/103451594.html,INTEL,"15.6""",LINUX,12GB,INTEL,1920 x 1080
2779,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,MSI,GE72,1753.74,//www.jd.id/product/msi-ge72-6qf-091id-17-3-i7-6700hq-hm170-8gb-1tb-128gb-ssd-nvidia-geforce-gtx-970m-3gb-gddr5-win-10-black_732569/10080761.html,NVIDIA,"15.6""",LINUX,8GB,AMD,1920 x 1080
2780,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,MSI,GS65,1753.74,//www.jd.id/product/msi-gs65-8re-15-6-fhd-intel-core-i7-8750h-hm370-16gb-256gb-ssd-nvidia-geforce-gtx-1060-win-10-home-black_10343993/100722938.html,INTEL,"15.6""",LINUX,32GB,NVIDIA,1920 x 1080
2781,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=11&pageSize=60&sortType=sort_default_desc,MSI,GE72,1753.74,//www.jd.id/product/msi-ge72-6qf-091id-17-3-i7-6700hq-hm170-8gb-1tb-128gb-ssd-nvidia-geforce-gtx-970m-3gb-gddr5-win-10-black_732569/10080761.html,NVIDIA,"17""",WINDOWS,8GB,INTEL,3840 x 2160
2782,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,MSI,GE63,1753.74,//www.jd.id/product/msi-ge63-raider-8re-rgb-edition-15-6-fhd-intel-core-i7-8750h-hm370-16gb-1tb-256gb-ssd-geforce-gtx-1060-win-10-home-black_10281248/100614761.html,ARM,"15.6""",WINDOWS,12GB,ARM,7680 x 4320
2783,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=12&pageSize=60&sortType=sort_default_desc,MSI,GE72,1753.74,//www.jd.id/product/msi-ge72-6qf-091id-17-3-i7-6700hq-hm170-8gb-1tb-128gb-ssd-nvidia-geforce-gtx-970m-3gb-gddr5-win-10-black_732569/10080761.html,INTEL,"15.4""",LINUX,32GB,AMD,3840 x 2160
2784,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=12&pageSize=60&sortType=sort_default_desc,MSI,GE63,1753.74,//www.jd.id/product/msi-ge63-raider-8re-rgb-edition-15-6-fhd-intel-core-i7-8750h-hm370-16gb-1tb-256gb-ssd-geforce-gtx-1060-win-10-home-black_10281248/100614761.html,INTEL,"15.6""",LINUX,12GB,NVIDIA,2560 x 1440
2785,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=11&pageSize=60&sortType=sort_default_desc,MSI,GE63,1753.74,//www.jd.id/product/msi-ge63-raider-8re-rgb-edition-15-6-fhd-intel-core-i7-8750h-hm370-16gb-1tb-256gb-ssd-geforce-gtx-1060-win-10-home-black_10281248/100614761.html,ARM,"13""",WINDOWS,12GB,AMD,1280 x 720
2786,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=7&pageSize=60&sortType=sort_default_desc,MSI,GS65,1753.74,//www.jd.id/product/msi-gs65-8re-15-6-fhd-intel-core-i7-8750h-hm370-16gb-256gb-ssd-nvidia-geforce-gtx-1060-win-10-home-black_10343993/100722938.html,NVIDIA,"14""",WINDOWS,16GB,AMD,3840 x 2160
2787,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,MSI,P65,1914.5,//www.jd.id/product/msi-p65-8re-059-15-6-fhd-intel-core-i7-8750h-hm370-16gb-512gb-ssd-nvidia-geforce-gtx-1060-6gb-win-10-pro-silver_11049114/102280643.html,NVIDIA,"14""",LINUX,12GB,INTEL,3840 x 2160
2788,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,MSI,P65,1914.5,//www.jd.id/product/msi-p65-8re-059-15-6-fhd-intel-core-i7-8750h-hm370-16gb-512gb-ssd-nvidia-geforce-gtx-1060-6gb-win-10-pro-silver_11049114/102280643.html,NVIDIA,"13""",WINDOWS,12GB,ARM,1920 x 1080
2789,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,MSI,P65,1936.42,//www.jd.id/product/msi-p65-8re-059-15-6-fhd-intel-core-i7-8750h-hm370-16gb-512gb-ssd-nvidia-geforce-gtx-1060-6gb-win-10-pro-silver_11049114/102280643.html,NVIDIA,"17""",WINDOWS,8GB,ARM,1280 x 720
2790,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=11&pageSize=60&sortType=sort_default_desc,MSI,P65,1936.42,//www.jd.id/product/msi-p65-8re-059-15-6-fhd-intel-core-i7-8750h-hm370-16gb-512gb-ssd-nvidia-geforce-gtx-1060-6gb-win-10-pro-silver_11049114/102280643.html,INTEL,"17""",WINDOWS,16GB,NVIDIA,3840 x 2160
2791,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=11&pageSize=60&sortType=sort_default_desc,MSI,GS65,1936.42,//www.jd.id/product/msi-gs65-8re-15-6-fhd-intel-core-i7-8750h-hm370-16gb-256gb-ssd-nvidia-geforce-gtx-1060-win-10-home-black_10343993/100722938.html,ARM,"15.6""",LINUX,32GB,NVIDIA,2560 x 1440
2792,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=7&pageSize=60&sortType=sort_default_desc,MSI,GS65,1936.42,//www.jd.id/product/msi-gs65-8re-15-6-fhd-intel-core-i7-8750h-hm370-16gb-256gb-ssd-nvidia-geforce-gtx-1060-win-10-home-black_10343993/100722938.html,INTEL,"17""",LINUX,32GB,NVIDIA,1920 x 1080
2793,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,MSI,TRIDENT,2009.57,//www.jd.id/product/msi-trident-3-1070-intel-core-i7-8700-16gb-1tb-256gb-ssd-nvidia-geforce-gtx-1070-8gb-win-10-home-black_10365026/100769965.html,ARM,"14""",WINDOWS,4GB,INTEL,7680 x 4320
2794,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=10&pageSize=60&sortType=sort_default_desc,MSI,TRIDENT,2009.57,//www.jd.id/product/msi-trident-3-1070-intel-core-i7-8700-16gb-1tb-256gb-ssd-nvidia-geforce-gtx-1070-8gb-win-10-home-black_10365026/100769965.html,ARM,"13""",LINUX,4GB,AMD,1920 x 1080
2795,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,MSI,TRIDENT,2009.57,//www.jd.id/product/msi-trident-3-1070-intel-core-i7-8700-16gb-1tb-256gb-ssd-nvidia-geforce-gtx-1070-8gb-win-10-home-black_10365026/100769965.html,ARM,"13""",WINDOWS,8GB,INTEL,1920 x 1080
2796,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=11&pageSize=60&sortType=sort_default_desc,MSI,TRIDENT,2009.57,//www.jd.id/product/msi-trident-3-1070-intel-core-i7-8700-16gb-1tb-256gb-ssd-nvidia-geforce-gtx-1070-8gb-win-10-home-black_10365026/100769965.html,ARM,"15.6""",WINDOWS,16GB,AMD,3840 x 2160
2797,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=11&pageSize=60&sortType=sort_default_desc,MSI,GE63,2046.04,//www.jd.id/product/msi-ge63-8se-15-6-fhd-intel-core-i7-8750h-16gb-1tb-256gb-ssd-nvidia-rtx-2060-6gb-win10-home-black_11456692/103524880.html,NVIDIA,"17""",LINUX,16GB,INTEL,2560 x 1440
2798,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,MSI,GE63,2046.04,//www.jd.id/product/msi-ge63-8se-15-6-fhd-intel-core-i7-8750h-16gb-1tb-256gb-ssd-nvidia-rtx-2060-6gb-win10-home-black_11456692/103524880.html,NVIDIA,"13""",LINUX,12GB,NVIDIA,3840 x 2160
2799,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=4&pageSize=60&sortType=sort_default_desc,MSI,GE63,2046.04,//www.jd.id/product/msi-ge63-8se-15-6-fhd-intel-core-i7-8750h-16gb-1tb-256gb-ssd-nvidia-rtx-2060-6gb-win10-home-black_11456692/103524880.html,ARM,"14""",LINUX,12GB,NVIDIA,7680 x 4320
2800,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=10&pageSize=60&sortType=sort_default_desc,MSI,GT72S,2119.11,//www.jd.id/product/msi-gt72s-6qf-17-3-i7-6820hk-cm236-16gb-1tb-l-nvidia-geforce-gtx-980-8gb-gddr5-win-10-red_732551/10080743.html,ARM,"15.6""",WINDOWS,32GB,AMD,1280 x 720
2801,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,MSI,GT72S,2119.11,//www.jd.id/product/msi-gt72s-6qf-17-3-i7-6820hk-cm236-16gb-1tb-l-nvidia-geforce-gtx-980-8gb-gddr5-win-10-red_732551/10080743.html,ARM,"13""",WINDOWS,4GB,INTEL,3840 x 2160
2802,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=11&pageSize=60&sortType=sort_default_desc,MSI,GT72S,2119.11,//www.jd.id/product/msi-gt72s-6qf-17-3-i7-6820hk-cm236-16gb-1tb-l-nvidia-geforce-gtx-980-8gb-gddr5-win-10-red_732551/10080743.html,INTEL,"13""",LINUX,32GB,INTEL,1920 x 1080
2803,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=11&pageSize=60&sortType=sort_default_desc,MSI,GE75,2192.19,//www.jd.id/product/msi-ge75-raider-8se-056-17-3-fhd-intel-core-i7-8750h-16gb-1tb-256gb-nvidia-geforce-rtx-2060-6gb-win-10-home-black_11388937/103409259.html,NVIDIA,"15.4""",WINDOWS,32GB,AMD,1920 x 1080
2804,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=5&pageSize=60&sortType=sort_default_desc,MSI,GE75,2192.19,//www.jd.id/product/msi-ge75-raider-8se-056-17-3-fhd-intel-core-i7-8750h-16gb-1tb-256gb-nvidia-geforce-rtx-2060-6gb-win-10-home-black_11388937/103409259.html,ARM,"17""",WINDOWS,8GB,ARM,3840 x 2160
2805,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,MSI,GE75,2192.19,//www.jd.id/product/msi-ge75-raider-8se-056-17-3-fhd-intel-core-i7-8750h-16gb-1tb-256gb-nvidia-geforce-rtx-2060-6gb-win-10-home-black_11388937/103409259.html,INTEL,"14""",LINUX,32GB,NVIDIA,2560 x 1440
2806,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=10&pageSize=60&sortType=sort_default_desc,MSI,VORTEX,2265.26,//www.jd.id/product/msi-vortex-g25vr-8rd-no-monitor-coffeelake-i7-8700-16gb-512gb-ssd-1tb-geforce-gtx-1060-6gb-win-10-black_10093128/100215873.html,NVIDIA,"15.4""",LINUX,12GB,INTEL,1280 x 720
2807,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=11&pageSize=60&sortType=sort_default_desc,MSI,VORTEX,2265.26,//www.jd.id/product/msi-vortex-g25vr-8rd-no-monitor-coffeelake-i7-8700-16gb-512gb-ssd-1tb-geforce-gtx-1060-6gb-win-10-black_10093128/100215873.html,NVIDIA,"15.4""",WINDOWS,16GB,NVIDIA,7680 x 4320
2808,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=10&pageSize=60&sortType=sort_default_desc,MSI,GT72S,2338.34,//www.jd.id/product/msi-gt72s-6qf-17-3-i7-6820hk-cm236-16gb-1tb-l-nvidia-geforce-gtx-980-8gb-gddr5-win-10-red_732551/10080743.html,INTEL,"13""",LINUX,12GB,NVIDIA,7680 x 4320
2809,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=11&pageSize=60&sortType=sort_default_desc,MSI,GT72S,2338.34,//www.jd.id/product/msi-gt72s-6qf-17-3-i7-6820hk-cm236-16gb-1tb-l-nvidia-geforce-gtx-980-8gb-gddr5-win-10-red_732551/10080743.html,ARM,"17""",WINDOWS,4GB,AMD,1920 x 1080
2810,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,MSI,P65,2440.64,//www.jd.id/product/msi-p65-8rf-472-15-6-fhd-intel-core-i7-8750h-hm370-16gb-512gb-ssd-nvidia-geforce-gtx-1070-8gb-win-10-pro-white_11048846/102279663.html,ARM,"13""",WINDOWS,4GB,AMD,3840 x 2160
2811,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,MSI,P65,2440.64,//www.jd.id/product/msi-p65-8rf-472-15-6-fhd-intel-core-i7-8750h-hm370-16gb-512gb-ssd-nvidia-geforce-gtx-1070-8gb-win-10-pro-white_11048846/102279663.html,ARM,"15.4""",WINDOWS,4GB,ARM,2560 x 1440
2812,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=11&pageSize=60&sortType=sort_default_desc,MSI,P65,2440.64,//www.jd.id/product/msi-p65-8rf-472-15-6-fhd-intel-core-i7-8750h-hm370-16gb-512gb-ssd-nvidia-geforce-gtx-1070-8gb-win-10-pro-white_11048846/102279663.html,INTEL,"15.6""",LINUX,8GB,NVIDIA,2560 x 1440
2813,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=10&pageSize=60&sortType=sort_default_desc,MSI,P65,2440.64,//www.jd.id/product/msi-p65-8rf-472-15-6-fhd-intel-core-i7-8750h-hm370-16gb-512gb-ssd-nvidia-geforce-gtx-1070-8gb-win-10-pro-white_11048846/102279663.html,ARM,"14""",LINUX,16GB,ARM,1920 x 1080
2814,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=10&pageSize=60&sortType=sort_default_desc,MSI,GE63,2484.49,//www.jd.id/product/msi-ge63-8sf-15-6-fhd-intel-core-i7-8750h-16gb-1tb-256gb-ssd-nvidia-rtx-2070-8gb-win10-home-black_11456693/103524881.html,NVIDIA,"17""",LINUX,4GB,INTEL,3840 x 2160
2815,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,MSI,P65,2484.49,//www.jd.id/product/msi-p65-8rf-472-15-6-fhd-intel-core-i7-8750h-hm370-16gb-512gb-ssd-nvidia-geforce-gtx-1070-8gb-win-10-pro-white_11048846/102279663.html,INTEL,"13""",WINDOWS,4GB,NVIDIA,1280 x 720
2816,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=11&pageSize=60&sortType=sort_default_desc,MSI,GS65,2484.49,//www.jd.id/product/msi-gs65-8se-15-6-fhd-intel-core-i7-8750h-16gb-512gb-ssd-nvidia-rtx-2060-6gb-win-10-home-black_11456718/103524909.html,ARM,"17""",LINUX,12GB,NVIDIA,7680 x 4320
2817,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=11&pageSize=60&sortType=sort_default_desc,MSI,P65,2484.49,//www.jd.id/product/msi-p65-8rf-472-15-6-fhd-intel-core-i7-8750h-hm370-16gb-512gb-ssd-nvidia-geforce-gtx-1070-8gb-win-10-pro-white_11048846/102279663.html,INTEL,"15.6""",LINUX,4GB,INTEL,1280 x 720
2818,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,MSI,P65,2484.49,//www.jd.id/product/msi-p65-8rf-472-15-6-fhd-intel-core-i7-8750h-hm370-16gb-512gb-ssd-nvidia-geforce-gtx-1070-8gb-win-10-pro-white_11048846/102279663.html,ARM,"15.4""",LINUX,4GB,NVIDIA,1280 x 720
2819,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,MSI,GS65,2484.49,//www.jd.id/product/msi-gs65-8se-15-6-fhd-intel-core-i7-8750h-16gb-512gb-ssd-nvidia-rtx-2060-6gb-win-10-home-black_11456718/103524909.html,ARM,"13""",WINDOWS,32GB,NVIDIA,1920 x 1080
2820,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=11&pageSize=60&sortType=sort_default_desc,MSI,GE63,2484.49,//www.jd.id/product/msi-ge63-8sf-15-6-fhd-intel-core-i7-8750h-16gb-1tb-256gb-ssd-nvidia-rtx-2070-8gb-win10-home-black_11456693/103524881.html,NVIDIA,"13""",WINDOWS,4GB,AMD,1280 x 720
2821,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=10&pageSize=60&sortType=sort_default_desc,MSI,P65,2484.49,//www.jd.id/product/msi-p65-8rf-472-15-6-fhd-intel-core-i7-8750h-hm370-16gb-512gb-ssd-nvidia-geforce-gtx-1070-8gb-win-10-pro-white_11048846/102279663.html,ARM,"13""",WINDOWS,16GB,AMD,2560 x 1440
2822,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=3&pageSize=60&sortType=sort_default_desc,MSI,GS65,2484.49,//www.jd.id/product/msi-gs65-8se-15-6-fhd-intel-core-i7-8750h-16gb-512gb-ssd-nvidia-rtx-2060-6gb-win-10-home-black_11456718/103524909.html,ARM,"15.4""",LINUX,8GB,INTEL,2560 x 1440
2823,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,MSI,GE63,2484.49,//www.jd.id/product/msi-ge63-8sf-15-6-fhd-intel-core-i7-8750h-16gb-1tb-256gb-ssd-nvidia-rtx-2070-8gb-win10-home-black_11456693/103524881.html,INTEL,"15.4""",WINDOWS,32GB,INTEL,2560 x 1440
2824,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=4&pageSize=60&sortType=sort_default_desc,MSI,GS65,2484.49,//www.jd.id/product/msi-gs65-8se-15-6-fhd-intel-core-i7-8750h-16gb-512gb-ssd-nvidia-rtx-2060-6gb-win-10-home-black_11456718/103524909.html,ARM,"17""",LINUX,12GB,NVIDIA,7680 x 4320
